car_id,model,transmission,mileage,fuel_type,mpg,engine_size,year
69265, I20,Manual,22084,Petrol,57.6,1.2,2014
69266, I40,Manual,61554,Diesel,60.1,1.7,2016
69267, IX35,Manual,46573,Diesel,53.3,1.7,2015
69268, IX20,Manual,7673,Petrol,50.4,1.4,2017
69269, I10,Manual,9031,Petrol,57.7,1.2,2018
69270, IX20,Manual,39289,Petrol,50.4,1.4,2016
69271, I20,Manual,32182,Petrol,58.9,1.2,2016
69272, Tucson,Manual,30771,Diesel,61.7,1.7,2016
69273, I10,Manual,18382,Petrol,57.7,1.2,2018
69274, Tucson,Manual,41846,Petrol,44.8,1.6,2017
69275, Tucson,Semi-Auto,9292,Diesel,57.6,1.7,2018
69276, Santa Fe,Semi-Auto,7919,Diesel,39.2,2.2,2019
69277, I20,Manual,17740,Petrol,65.7,1.0,2016
69278, I10,Manual,9990,Petrol,57.6,1.2,2018
69279, IX20,Manual,36242,Petrol,50.4,1.4,2016
69280, Santa Fe,Semi-Auto,21615,Diesel,42.8,2.2,2017
69281, I800,Automatic,8491,Diesel,31.7,2.5,2019
69282, IX35,Manual,48823,Petrol,44.1,1.6,2015
69283, Ioniq,Automatic,8513,Hybrid,78.5,1.6,2018
69284, I10,Manual,2375,Petrol,60.1,1.0,2017
69285, I10,Manual,64500,Petrol,61.4,1.2,2013
69286, I20,Manual,14568,Petrol,46.3,1.2,2019
69287, I30,Manual,15124,Petrol,56.5,1.0,2018
69288, Tucson,Manual,8523,Diesel,45.6,1.6,2018
69289, I20,Manual,19366,Petrol,55.4,1.2,2017
69290, I20,Manual,18575,Petrol,58.9,1.2,2018
69291, IX20,Automatic,45908,Petrol,43.6,1.6,2015
69292, Tucson,Semi-Auto,11257,Petrol,37.7,1.6,2016
69293, Kona,Semi-Auto,19151,Petrol,42.2,1.6,2018
69294, Santa Fe,Manual,20318,Diesel,47.1,2.2,2018
69295, I10,Manual,3815,Petrol,60.1,1.0,2019
69296, I10,Manual,21619,Petrol,57.6,1.2,2016
69297, I800,Automatic,18000,Diesel,33.6,2.5,2017
69298, IX20,Manual,8564,Diesel,64.2,1.6,2017
69299, Ioniq,Automatic,10999,Hybrid,78.5,1.6,2019
69300, I20,Manual,7182,Petrol,46.3,1.2,2018
69301, Santa Fe,Semi-Auto,2000,Diesel,39.8,2.2,2019
69302, I10,Manual,13425,Petrol,57.6,1.2,2015
69303, I20,Manual,24286,Petrol,58.9,1.2,2017
69304, I10,Semi-Auto,26227,Petrol,47.9,1.2,2015
69305, I20,Manual,16700,Petrol,58.9,1.0,2017
69306, Tucson,Automatic,13396,Diesel,43.5,2.0,2016
69307, Santa Fe,Semi-Auto,17835,Diesel,39.8,2.2,2019
69308, I10,Manual,28076,Petrol,57.7,1.2,2017
69309, Tucson,Manual,27542,Diesel,61.7,1.7,2016
69310, I20,Manual,30165,Petrol,55.4,1.2,2016
69311, Tucson,Manual,25897,Diesel,61.7,1.7,2016
69312, I20,Manual,34945,Petrol,58.9,1.2,2017
69313, I40,Manual,34504,Diesel,65.7,1.7,2016
69314, Tucson,Manual,69332,Diesel,54.3,2.0,2016
69315, Ioniq,Automatic,51600,Hybrid,78.5,1.6,2016
69316, I30,Manual,51605,Diesel,76.3,1.6,2015
69317, IX35,Manual,57675,Diesel,53.3,1.7,2014
69318, I40,Automatic,66031,Diesel,47.1,1.7,2014
69319, I20,Manual,6669,Petrol,46.3,1.2,2018
69320, Tucson,Semi-Auto,11994,Petrol,36.2,1.6,2019
69321, Tucson,Manual,12287,Petrol,44.8,1.6,2017
69322, I10,Manual,16709,Petrol,57.6,1.2,2019
69323, Tucson,Manual,16314,Petrol,44.8,1.6,2018
69324, Tucson,Automatic,31470,Diesel,46.3,2.0,2017
69325, I20,Manual,4256,Petrol,55.4,1.2,2018
69326, I10,Manual,10164,Petrol,60.1,1.0,2018
69327, I10,Semi-Auto,17120,Petrol,47.9,1.2,2017
69328, I20,Automatic,6394,Petrol,49.6,1.0,2018
69329, IX20,Automatic,4210,Petrol,43.5,1.6,2016
69330, I30,Manual,41955,Petrol,48.7,1.4,2016
69331, Tucson,Manual,22981,Diesel,61.7,1.7,2017
69332, Tucson,Semi-Auto,33164,Diesel,57.6,1.7,2017
69333, Tucson,Manual,9140,Petrol,44.8,1.6,2017
69334, IX20,Manual,20347,Petrol,50.4,1.4,2016
69335, IX20,Manual,20967,Petrol,50.4,1.4,2017
69336, IX20,Manual,35954,Petrol,45.6,1.4,2013
69337, I30,Manual,52586,Diesel,74.3,1.6,2017
69338, I30,Manual,32572,Petrol,48.7,1.4,2016
69339, I40,Manual,36084,Diesel,65.7,1.7,2016
69340, I20,Manual,33322,Petrol,62.8,1.0,2016
69341, I20,Manual,11468,Petrol,51.4,1.4,2015
69342, I20,Manual,21260,Diesel,72.4,1.4,2017
69343, Ioniq,Automatic,18747,Hybrid,78.5,1.6,2017
69344, Ioniq,Automatic,20296,Hybrid,78.5,1.6,2016
69345, Santa Fe,Semi-Auto,13018,Diesel,42.8,2.2,2018
69346, Kona,Manual,13533,Petrol,44.1,1.0,2018
69347, I20,Manual,3826,Petrol,47.9,1.0,2019
69348, I20,Manual,2884,Petrol,47.9,1.0,2019
69349, I20,Manual,4491,Petrol,47.9,1.0,2019
69350, Ioniq,Automatic,8862,Hybrid,62.8,1.6,2019
69351, I20,Manual,17864,Petrol,55.4,1.2,2017
69352, Tucson,Manual,23091,Petrol,44.8,1.6,2018
69353, IX35,Manual,72205,Diesel,53.3,1.7,2013
69354, I10,Manual,36188,Petrol,57.6,1.2,2015
69355, I10,Manual,23000,Petrol,57.7,1.2,2017
69356, I10,Manual,14959,Petrol,57.6,1.2,2016
69357, Santa Fe,Semi-Auto,6073,Diesel,39.2,2.2,2020
69358, Tucson,Automatic,8700,Diesel,47.1,1.6,2018
69359, I800,Manual,100,Diesel,31.7,2.5,2019
69360, I10,Manual,33834,Petrol,57.7,1.2,2017
69361, IX20,Manual,41691,Diesel,64.2,1.6,2016
69362, Tucson,Manual,15507,Diesel,58.9,2.0,2016
69363, I10,Manual,25411,Petrol,57.6,1.2,2015
69364, Tucson,Semi-Auto,47170,Diesel,57.6,1.7,2017
69365, I20,Manual,16069,Petrol,61.4,1.0,2017
69366, Santa Fe,Manual,7781,Diesel,47.1,2.2,2018
69367, Tucson,Semi-Auto,31441,Diesel,57.6,1.7,2016
69368, I10,Manual,7372,Petrol,60.1,1.0,2018
69369, Ioniq,Automatic,35876,Hybrid,78.5,1.6,2018
69370, I10,Manual,100,Petrol,49.6,1.0,2019
69371, I10,Manual,12447,Petrol,60.1,1.0,2018
69372, Tucson,Manual,100,Petrol,35.3,1.6,2019
69373, Tucson,Manual,100,Petrol,35.3,1.6,2019
69374, I10,Manual,50,Petrol,49.6,1.0,2019
69375, I800,Automatic,31917,Diesel,33.6,2.5,2018
69376, Kona,Manual,9567,Petrol,44.1,1.0,2019
69377, IX20,Manual,13817,Petrol,50.4,1.4,2017
69378, IX20,Manual,28500,Petrol,50.4,1.4,2016
69379, I10,Semi-Auto,8537,Petrol,47.9,1.2,2015
69380, Tucson,Manual,2250,Hybrid,47.9,1.6,2019
69381, IX20,Manual,19999,Petrol,50.4,1.4,2016
69382, I10,Manual,32716,Petrol,57.7,1.2,2017
69383, Tucson,Manual,4859,Petrol,44.8,1.6,2016
69384, Tucson,Manual,3210,Hybrid,48.7,1.6,2019
69385, I800,Manual,15492,Diesel,31.7,2.5,2019
69386, Kona,Manual,9187,Petrol,44.1,1.0,2019
69387, Santa Fe,Semi-Auto,13675,Diesel,39.8,2.2,2019
69388, I30,Manual,30782,Diesel,72.4,1.6,2015
69389, Kona,Manual,2000,Petrol,44.1,1.0,2019
69390, I10,Manual,198,Petrol,49.6,1.0,2019
69391, I30,Manual,100,Petrol,48.7,2.2,2019
69392, Tucson,Manual,50,Petrol,35.3,1.6,2019
69393, I10,Manual,100,Petrol,60.1,1.0,2019
69394, Kona,Manual,50,Petrol,44.1,1.0,2019
69395, Kona,Manual,50,Petrol,44.1,1.0,2019
69396, IX20,Manual,24305,Diesel,64.2,1.6,2015
69397, I10,Manual,5473,Petrol,60.1,1.0,2017
69398, Tucson,Manual,16373,Petrol,34.9,1.6,2019
69399, I20,Manual,13546,Petrol,46.3,1.2,2018
69400, Tucson,Manual,101,Petrol,34.9,1.6,2019
69401, I20,Manual,19302,Petrol,62.8,1.0,2017
69402, I10,Manual,25884,Petrol,60.1,1.0,2017
69403, I10,Manual,8896,Petrol,60.1,1.0,2014
69404, IX20,Manual,12245,Petrol,50.4,1.4,2017
69405, Santa Fe,Semi-Auto,46045,Diesel,42.2,2.2,2015
69406, I10,Manual,12115,Petrol,60.1,1.0,2017
69407, Tucson,Manual,46759,Diesel,54.3,2.0,2016
69408, Ioniq,Automatic,23690,Hybrid,78.5,1.6,2017
69409, I10,Manual,12351,Petrol,60.1,1.0,2017
69410, I10,Manual,50,Petrol,49.6,1.0,2019
69411, I10,Manual,30351,Petrol,60.1,1.0,2017
69412, I10,Manual,50,Petrol,49.6,1.0,2019
69413, Tucson,Manual,4304,Diesel,48.7,1.6,2019
69414, I10,Manual,50,Petrol,49.6,1.0,2019
69415, Tucson,Manual,100,Petrol,35.3,1.6,2019
69416, Tucson,Manual,100,Petrol,35.3,1.6,2019
69417, I30,Manual,35073,Diesel,78.4,1.6,2017
69418, IX20,Manual,20063,Petrol,50.4,1.4,2016
69419, Tucson,Automatic,15550,Diesel,47.1,2.0,2016
69420, Tucson,Manual,20018,Diesel,61.4,1.7,2017
69421, I20,Manual,26061,Petrol,55.4,1.2,2015
69422, IX35,Manual,85614,Diesel,54.3,1.7,2015
69423, I10,Manual,40261,Petrol,57.7,1.2,2017
69424, I10,Manual,33267,Petrol,57.7,1.2,2017
69425, I10,Manual,41592,Petrol,60.1,1.0,2017
69426, I10,Manual,17470,Petrol,57.7,1.2,2017
69427, I30,Manual,17921,Petrol,56.5,1.0,2017
69428, Kona,Manual,20189,Petrol,44.1,1.0,2019
69429, Tucson,Semi-Auto,26238,Diesel,57.6,1.7,2017
69430, I30,Manual,27095,Diesel,78.4,1.6,2017
69431, I10,Manual,19971,Petrol,57.7,1.2,2017
69432, I30,Manual,48499,Diesel,74.3,1.6,2017
69433, I10,Manual,3611,Petrol,60.1,1.0,2018
69434, Kona,Automatic,4235,Hybrid,52.3,1.6,2019
69435, Ioniq,Automatic,38249,Hybrid,78.5,1.6,2017
69436, I20,Manual,3792,Petrol,46.3,1.2,2018
69437, I20,Manual,19729,Petrol,57.6,1.2,2013
69438, I10,Manual,12042,Petrol,61.4,1.0,2015
69439, I40,Manual,15326,Diesel,65.7,1.7,2017
69440, I30,Manual,32769,Diesel,74.3,1.6,2017
69441, I800,Manual,30283,Diesel,37.7,2.5,2016
69442, Tucson,Manual,23992,Diesel,61.7,1.7,2016
69443, I10,Manual,42005,Petrol,60.1,1.0,2017
69444, I10,Manual,31801,Petrol,57.7,1.2,2017
69445, I20,Manual,29872,Petrol,57.6,1.2,2014
69446, I30,Manual,30834,Petrol,50.4,1.4,2017
69447, Santa Fe,Semi-Auto,54000,Diesel,42.2,2.2,2015
69448, I30,Manual,222,Petrol,42.2,1.4,2019
69449, Tucson,Manual,30581,Diesel,61.7,1.7,2016
69450, Kona,Manual,9711,Petrol,44.1,1.0,2018
69451, I30,Manual,22780,Petrol,52.3,1.4,2018
69452, Tucson,Automatic,35794,Diesel,46.3,2.0,2016
69453, I40,Manual,14799,Diesel,67.3,1.7,2017
69454, I20,Manual,6305,Petrol,47.9,1.0,2019
69455, I30,Manual,3000,Petrol,44.8,1.4,2019
69456, I30,Manual,1000,Petrol,34.0,2.0,2019
69457, I20,Manual,2946,Petrol,46.3,1.2,2019
69458, I20,Manual,6245,Petrol,47.9,1.0,2019
69459, IX35,Manual,62300,Petrol,41.5,1.6,2014
69460, I10,Manual,16874,Petrol,57.7,1.2,2018
69461, Tucson,Manual,18679,Diesel,61.7,1.7,2017
69462, Santa Fe,Semi-Auto,17568,Diesel,39.8,2.2,2019
69463, I10,Manual,50,Petrol,49.6,1.0,2019
69464, I40,Manual,47613,Diesel,67.3,1.7,2016
69465, I10,Manual,19645,Petrol,57.6,1.2,2015
69466, Ioniq,Automatic,11651,Hybrid,78.5,1.6,2017
69467, I10,Manual,12583,Petrol,57.7,1.2,2017
69468, I10,Manual,8083,Petrol,60.1,1.0,2018
69469, Kona,Semi-Auto,8086,Petrol,37.7,1.6,2019
69470, Tucson,Manual,19996,Diesel,61.4,1.7,2017
69471, Ioniq,Automatic,32228,Hybrid,78.5,1.6,2018
69472, Tucson,Semi-Auto,29890,Petrol,39.8,1.6,2018
69473, I10,Manual,3269,Petrol,60.1,1.0,2019
69474, I20,Manual,14923,Petrol,62.8,1.0,2017
69475, I20,Manual,9903,Petrol,55.4,1.2,2017
69476, I20,Manual,24394,Petrol,57.6,1.2,2014
69477, I10,Manual,17170,Petrol,57.7,1.2,2017
69478, I10,Manual,7525,Petrol,57.7,1.2,2017
69479, I20,Manual,4565,Petrol,46.3,1.2,2019
69480, Tucson,Manual,27923,Diesel,47.9,2.0,2016
69481, I40,Manual,22172,Diesel,67.3,1.7,2017
69482, Ioniq,Automatic,3140,Hybrid,62.8,1.6,2020
69483, I10,Manual,23340,Petrol,60.1,1.0,2016
69484, I20,Manual,37505,Petrol,58.9,1.2,2017
69485, I10,Manual,6018,Petrol,60.1,1.0,2018
69486, I10,Manual,10193,Petrol,60.1,1.0,2017
69487, Kona,Manual,10569,Petrol,52.3,1.0,2018
69488, I10,Manual,30456,Petrol,57.6,1.2,2016
69489, I10,Manual,26154,Petrol,60.1,1.0,2017
69490, I10,Manual,11562,Petrol,60.1,1.0,2016
69491, I10,Manual,16165,Petrol,60.1,1.0,2017
69492, Tucson,Manual,6220,Diesel,48.7,1.6,2019
69493, I10,Manual,3052,Petrol,60.1,1.0,2019
69494, I10,Manual,2328,Petrol,49.6,1.0,2019
69495, I30,Manual,1848,Petrol,34.0,2.0,2019
69496, I10,Manual,1101,Petrol,49.6,1.0,2019
69497, Tucson,Semi-Auto,9777,Hybrid,50.4,1.6,2019
69498, Tucson,Manual,2899,Petrol,34.9,1.6,2019
69499, I10,Manual,13330,Petrol,57.7,1.2,2017
69500, I10,Manual,30370,Petrol,60.1,1.0,2017
69501, I10,Manual,35640,Petrol,57.7,1.2,2017
69502, Tucson,Manual,20917,Petrol,44.8,1.6,2018
69503, IX20,Automatic,7275,Petrol,43.5,1.6,2016
69504, IX20,Manual,9760,Diesel,64.2,1.6,2017
69505, IX20,Manual,9870,Petrol,50.4,1.4,2017
69506, Tucson,Semi-Auto,7723,Diesel,57.6,1.7,2018
69507, Tucson,Manual,9654,Diesel,61.7,1.7,2017
69508, IX20,Manual,13675,Diesel,64.2,1.6,2017
69509, I10,Manual,12544,Petrol,57.7,1.2,2018
69510, Kona,Manual,8435,Petrol,44.1,1.0,2018
69511, Tucson,Manual,3400,Diesel,49.6,1.6,2019
69512, I10,Manual,17531,Petrol,60.1,1.0,2017
69513, I10,Manual,9031,Petrol,57.7,1.2,2018
69514, Kona,Manual,14587,Petrol,44.1,1.0,2019
69515, I800,Automatic,14674,Diesel,31.7,2.5,2019
69516, I30,Manual,44929,Diesel,78.4,1.6,2015
69517, Tucson,Manual,16964,Diesel,61.4,1.7,2017
69518, I40,Manual,37653,Diesel,60.1,1.7,2018
69519, I10,Manual,7594,Petrol,60.1,1.0,2018
69520, Tucson,Semi-Auto,20940,Diesel,57.6,1.7,2017
69521, I10,Manual,7006,Petrol,57.7,1.2,2018
69522, I10,Manual,11901,Petrol,60.1,1.0,2018
69523, Tucson,Semi-Auto,29986,Petrol,35.8,1.6,2019
69524, Santa Fe,Manual,52236,Diesel,46.3,2.2,2014
69525, Tucson,Manual,31789,Diesel,61.7,1.7,2016
69526, I10,Manual,62921,Petrol,61.4,1.2,2013
69527, Tucson,Manual,26000,Diesel,58.9,2.0,2016
69528, IX20,Manual,9328,Petrol,50.4,1.4,2018
69529, Santa Fe,Manual,29458,Diesel,47.1,2.2,2017
69530, I20,Manual,21017,Petrol,62.8,1.0,2016
69531, I20,Automatic,3283,Petrol,45.6,1.4,2017
69532, I20,Manual,17007,Petrol,65.7,1.0,2017
69533, IX20,Manual,13675,Diesel,64.2,1.6,2017
69534, I10,Manual,9031,Petrol,57.7,1.2,2018
69535, I20,Manual,16228,Petrol,62.8,1.0,2016
69536, Tucson,Manual,19366,Diesel,58.9,2.0,2017
69537, I10,Manual,10858,Petrol,60.1,1.0,2018
69538, Kona,Semi-Auto,35401,Petrol,34.0,1.6,2018
69539, Ioniq,Automatic,2479,Hybrid,78.5,1.6,2019
69540, I10,Manual,10567,Petrol,60.1,1.0,2019
69541, I10,Manual,21619,Petrol,57.6,1.2,2016
69542, I10,Manual,17531,Petrol,60.1,1.0,2017
69543, I10,Manual,2307,Petrol,60.1,1.0,2018
69544, I30,Manual,8259,Petrol,34.0,2.0,2019
69545, I10,Manual,6200,Petrol,60.1,1.0,2017
69546, I20,Manual,20953,Diesel,72.4,1.4,2018
69547, I20,Manual,10348,Petrol,46.3,1.2,2018
69548, IX35,Manual,22632,Diesel,53.3,1.7,2014
69549, I10,Manual,27640,Petrol,60.1,1.0,2017
69550, I10,Manual,11938,Petrol,60.1,1.0,2017
69551, I40,Manual,8178,Petrol,38.2,1.6,2019
69552, I30,Manual,13406,Petrol,56.5,1.0,2018
69553, I10,Manual,23186,Petrol,61.4,1.2,2013
69554, I30,Manual,1300,Petrol,34.0,2.0,2020
69555, Kona,Manual,20414,Petrol,52.3,1.0,2018
69556, I30,Manual,53825,Diesel,78.4,1.6,2015
69557, Tucson,Manual,19495,Diesel,61.7,1.7,2018
69558, I30,Manual,37,Petrol,44.8,1.0,2020
69559, I10,Manual,15362,Petrol,60.1,1.0,2016
69560, Tucson,Manual,39530,Diesel,61.7,1.7,2017
69561, Santa Fe,Semi-Auto,10,Diesel,39.2,2.2,2020
69562, I10,Manual,23768,Petrol,60.1,1.0,2017
69563, I10,Manual,25919,Petrol,61.4,1.2,2013
69564, Tucson,Manual,12185,Diesel,61.7,1.7,2017
69565, Kona,Manual,14098,Petrol,44.1,1.0,2019
69566, Ioniq,Automatic,2810,Hybrid,78.5,1.6,2019
69567, Tucson,Manual,25172,Diesel,58.9,2.0,2017
69568, Tucson,Manual,53962,Diesel,61.7,1.7,2016
69569, Tucson,Automatic,21000,Diesel,43.5,2.0,2015
69570, I10,Manual,9140,Petrol,57.7,1.2,2018
69571, I30,Manual,16856,Petrol,56.5,1.0,2018
69572, IX35,Manual,34292,Diesel,53.3,1.7,2016
69573, I10,Semi-Auto,15526,Petrol,47.9,1.2,2017
69574, Tucson,Manual,22686,Diesel,54.3,2.0,2016
69575, I20,Manual,17772,Petrol,58.9,1.2,2017
69576, I10,Manual,31686,Petrol,57.7,1.2,2017
69577, Ioniq,Semi-Auto,2801,Hybrid,78.5,1.6,2019
69578, Tucson,Manual,19349,Diesel,54.3,2.0,2017
69579, I20,Manual,32582,Petrol,58.9,1.2,2017
69580, I20,Manual,37532,Petrol,58.9,1.2,2017
69581, I20,Manual,21640,Diesel,68.9,1.4,2017
69582, Tucson,Manual,12894,Diesel,61.7,1.7,2016
69583, Kona,Manual,25784,Petrol,52.3,1.0,2018
69584, I30,Manual,50746,Petrol,48.7,1.4,2015
69585, Ioniq,Automatic,4029,Hybrid,78.5,1.6,2018
69586, I30,Manual,6879,Petrol,41.5,1.4,2019
69587, Tucson,Manual,37441,Diesel,61.7,1.7,2017
69588, Tucson,Manual,37173,Diesel,61.7,1.7,2017
69589, I10,Manual,20979,Petrol,60.1,1.0,2017
69590, I800,Automatic,33587,Diesel,28.0,2.5,2018
69591, I10,Manual,25,Petrol,49.6,1.0,2019
69592, Tucson,Semi-Auto,20529,Diesel,57.6,1.7,2017
69593, Tucson,Semi-Auto,13470,Diesel,57.6,1.7,2017
69594, I10,Manual,15828,Petrol,60.1,1.0,2016
69595, I10,Manual,34655,Petrol,61.4,1.2,2013
69596, I10,Manual,8129,Petrol,60.1,1.0,2017
69597, Kona,Manual,10647,Petrol,44.1,1.0,2018
69598, Santa Fe,Semi-Auto,5299,Diesel,39.8,2.2,2019
69599, Tucson,Manual,26111,Diesel,54.3,2.0,2017
69600, I10,Manual,19422,Petrol,57.6,1.2,2014
69601, Tucson,Manual,18624,Diesel,61.7,1.7,2017
69602, Tucson,Semi-Auto,37578,Diesel,57.6,1.7,2017
69603, I20,Manual,37360,Petrol,55.4,1.2,2015
69604, I10,Manual,32360,Petrol,57.7,1.2,2017
69605, Tucson,Manual,12520,Diesel,61.7,1.7,2017
69606, Tucson,Manual,21594,Petrol,44.8,1.6,2017
69607, Tucson,Manual,30342,Diesel,58.9,2.0,2018
69608, Tucson,Semi-Auto,33026,Diesel,57.7,1.7,2018
69609, Tucson,Semi-Auto,32082,Diesel,57.7,1.7,2018
69610, I20,Manual,9207,Petrol,55.4,1.2,2017
69611, Tucson,Manual,57535,Diesel,61.7,1.7,2016
69612, Kona,Automatic,2041,Hybrid,52.3,1.6,2019
69613, I10,Manual,25,Petrol,49.6,1.0,2019
69614, I20,Manual,44007,Petrol,55.4,1.2,2016
69615, Santa Fe,Semi-Auto,10500,Diesel,39.8,2.2,2018
69616, I10,Manual,9966,Petrol,57.7,1.2,2017
69617, Tucson,Manual,44473,Diesel,54.3,2.0,2017
69618, Tucson,Manual,34559,Diesel,58.9,2.0,2017
69619, I40,Manual,20660,Diesel,65.7,1.7,2015
69620, Ioniq,Semi-Auto,10391,Hybrid,78.5,1.6,2019
69621, Tucson,Semi-Auto,35400,Diesel,57.7,1.7,2018
69622, Tucson,Manual,49000,Diesel,47.9,2.0,2016
69623, I800,Manual,14329,Diesel,31.7,2.5,2019
69624, I10,Manual,2811,Petrol,49.6,1.0,2019
69625, I10,Manual,1136,Petrol,56.5,1.0,2020
69626, Tucson,Manual,21390,Diesel,61.4,1.7,2017
69627, I30,Manual,3000,Diesel,60.1,1.6,2019
69628, I30,Manual,51236,Diesel,72.4,1.6,2016
69629, I30,Manual,31026,Diesel,78.4,1.6,2016
69630, Ioniq,Automatic,1533,Hybrid,78.5,1.6,2019
69631, I10,Semi-Auto,6000,Petrol,47.9,1.2,2019
69632, I10,Manual,16281,Petrol,60.1,1.0,2018
69633, Tucson,Manual,133,Petrol,34.9,1.6,2020
69634, Tucson,Manual,146,Diesel,48.7,1.6,2020
69635, I30,Manual,1622,Petrol,34.0,2.0,2020
69636, I10,Semi-Auto,2034,Petrol,47.9,1.2,2019
69637, I10,Manual,10914,Petrol,57.6,1.2,2019
69638, I20,Manual,7372,Petrol,46.3,1.2,2019
69639, I20,Manual,19900,Petrol,51.4,1.4,2015
69640, I10,Manual,37570,Petrol,61.4,1.2,2013
69641, I10,Manual,40784,Petrol,60.1,1.0,2015
69642, Tucson,Semi-Auto,37241,Diesel,57.6,1.7,2017
69643, Kona,Manual,5913,Petrol,44.1,1.0,2018
69644, I800,Manual,48859,Diesel,37.7,2.5,2016
69645, Tucson,Manual,18093,Diesel,61.7,1.7,2016
69646, Tucson,Manual,4188,Diesel,48.7,1.6,2018
69647, Ioniq,Automatic,15850,Hybrid,78.5,1.6,2018
69648, Ioniq,Semi-Auto,4541,Hybrid,78.5,1.6,2019
69649, I30,Manual,13406,Petrol,56.5,1.0,2018
69650, I20,Manual,27130,Petrol,55.4,1.2,2015
69651, I10,Manual,35470,Petrol,57.7,1.2,2017
69652, I10,Manual,22795,Petrol,57.7,1.2,2017
69653, Kona,Manual,14587,Petrol,44.1,1.0,2019
69654, I10,Manual,12544,Petrol,57.7,1.2,2018
69655, I10,Manual,28076,Petrol,57.7,1.2,2017
69656, I10,Manual,13506,Petrol,60.1,1.0,2017
69657, I20,Manual,22431,Petrol,55.4,1.2,2016
69658, I40,Automatic,60790,Diesel,47.1,1.7,2013
69659, I30,Manual,65563,Petrol,47.1,1.4,2013
69660, Tucson,Manual,18210,Diesel,58.9,2.0,2016
69661, Kona,Manual,13145,Petrol,44.1,1.0,2019
69662, Tucson,Manual,56525,Diesel,61.7,1.7,2015
69663, I30,Manual,38588,Petrol,56.5,1.0,2017
69664, Ioniq,Automatic,7386,Hybrid,256.8,1.6,2019
69665, I10,Manual,10605,Petrol,60.1,1.0,2018
69666, Kona,Manual,4346,Petrol,44.1,1.0,2019
69667, Tucson,Semi-Auto,6648,Hybrid,50.4,1.6,2019
69668, Tucson,Semi-Auto,30326,Diesel,57.7,1.7,2017
69669, Tucson,Semi-Auto,16174,Diesel,57.6,1.7,2016
69670, I30,Manual,20710,Diesel,78.4,1.6,2016
69671, I20,Manual,41590,Petrol,51.4,1.4,2015
69672, I10,Manual,62013,Petrol,60.1,1.0,2015
69673, I30,Automatic,37000,Diesel,51.4,1.6,2014
69674, I10,Automatic,11000,Petrol,47.9,1.2,2016
69675, I10,Manual,30446,Petrol,57.7,1.2,2017
69676, Tucson,Manual,15272,Petrol,34.9,1.6,2018
69677, Santa Fe,Semi-Auto,3580,Diesel,39.8,2.2,2019
69678, I10,Manual,21207,Petrol,60.1,1.0,2017
69679, I800,Manual,14674,Diesel,31.7,2.5,2019
69680, Tucson,Semi-Auto,31222,Diesel,57.7,1.7,2018
69681, Tucson,Manual,23401,Petrol,44.8,1.6,2018
69682, I10,Manual,27884,Petrol,57.6,1.2,2017
69683, I20,Manual,4309,Petrol,55.4,1.2,2018
69684, I10,Manual,14725,Petrol,60.1,1.0,2017
69685, I30,Manual,17800,Petrol,45.6,1.0,2018
69686, Santa Fe,Manual,26306,Diesel,47.1,2.2,2017
69687, I20,Manual,19398,Petrol,58.9,1.2,2016
69688, I40,Manual,53441,Diesel,62.8,1.7,2015
69689, Kona,Manual,11282,Petrol,52.3,1.0,2018
69690, I10,Manual,100,Petrol,49.6,1.0,2019
69691, I10,Manual,30347,Petrol,57.7,1.2,2017
69692, I20,Manual,48701,Petrol,57.6,1.2,2014
69693, IX20,Manual,26987,Petrol,50.4,1.4,2017
69694, I30,Semi-Auto,15850,Diesel,72.4,1.6,2016
69695, I10,Manual,5,Petrol,49.6,1.0,2019
69696, I10,Manual,100,Petrol,49.6,1.0,2019
69697, I10,Manual,100,Petrol,49.6,1.0,2019
69698, Kona,Automatic,9500,Hybrid,52.3,1.6,2019
69699, Tucson,Manual,10330,Diesel,61.7,1.7,2017
69700, I10,Manual,8337,Petrol,57.6,1.2,2018
69701, I30,Manual,21,Petrol,34.0,2.0,2019
69702, I10,Manual,6740,Petrol,60.1,1.0,2018
69703, I10,Manual,26541,Petrol,57.6,1.2,2015
69704, I30,Manual,1600,Petrol,34.0,2.0,2019
69705, I10,Manual,12760,Petrol,57.6,1.2,2019
69706, I10,Manual,11427,Petrol,60.1,1.0,2019
69707, Tucson,Manual,18295,Petrol,38.7,1.6,2017
69708, I10,Manual,5703,Petrol,60.1,1.0,2018
69709, I10,Manual,10173,Petrol,60.1,1.0,2018
69710, Kona,Manual,27317,Petrol,52.3,1.0,2018
69711, I10,Manual,7552,Petrol,57.7,1.2,2018
69712, I10,Manual,7753,Petrol,57.7,1.2,2018
69713, I10,Manual,14566,Petrol,60.1,1.0,2015
69714, I30,Manual,54063,Diesel,78.4,1.6,2015
69715, Tucson,Manual,41374,Diesel,61.7,1.7,2016
69716, Tucson,Manual,17417,Diesel,61.7,1.7,2017
69717, I20,Manual,18281,Petrol,55.4,1.2,2017
69718, Tucson,Semi-Auto,47347,Diesel,57.6,1.7,2016
69719, I800,Manual,33173,Diesel,37.7,2.5,2018
69720, Kona,Manual,8764,Petrol,44.1,1.0,2018
69721, I20,Manual,31538,Petrol,58.9,1.2,2017
69722, Tucson,Automatic,13139,Diesel,46.3,1.6,2018
69723, Tucson,Semi-Auto,15589,Diesel,57.6,1.7,2016
